Date,KBE,V,VIX,AvgVIX,zscore
2022-02-11,50.79716873168945,217.4738311767578,27.360000610351562,25.171000003814697,1.4525872543554919
2022-02-14,50.35383224487305,218.10296630859375,28.329999923706055,25.62799997329712,1.3768411328068622
2022-02-15,51.604026794433594,220.50332641601562,25.700000762939453,25.773499965667725,1.5014731551130427
2022-02-16,51.73702621459961,221.47119140625,24.290000915527344,25.795499992370605,1.4995464717730072
2022-02-17,50.11444091796875,217.3964080810547,28.110000610351562,25.92150001525879,1.3582389029111042
2022-02-18,50.11444091796875,215.5380859375,27.75,25.866499996185304,1.397844634435742
2022-02-22,49.73316192626953,214.21205139160156,28.809999465942383,25.811999988555907,1.3724942319972468
2022-02-23,48.91743087768555,209.01454162597656,31.020000457763672,25.805000019073486,1.3685667901876448
2022-02-24,48.110565185546875,210.32119750976562,30.31999969482422,25.723000049591064,1.22726503388119
2022-02-25,50.16763687133789,212.2279052734375,27.59000015258789,25.57800006866455,1.4758731783359385
2022-02-28,50.20309829711914,209.17906188964844,30.149999618530273,25.70250005722046,1.5458382834923616
2022-03-01,47.684967041015625,202.25869750976562,33.31999969482422,26.127000045776366,1.3392547029965727
2022-03-02,49.67997360229492,201.7844696044922,30.739999771118164,26.566000080108644,1.6298798627351387
2022-03-03,49.34303283691406,200.5745849609375,30.479999542236328,26.985500049591064,1.6082884038633662
2022-03-04,47.53422927856445,193.8574676513672,31.979999542236328,27.367000007629393,1.4971117479863016
2022-03-07,45.530364990234375,184.575439453125,36.45000076293945,28.028500080108643,1.413172574791411
2022-03-08,45.77863693237305,185.5530548095703,35.130001068115234,28.642000102996825,1.4272465688899938
2022-03-09,47.3746337890625,193.34446716308594,32.45000076293945,29.192500114440918,1.4856043961225915
2022-03-10,47.20616149902344,191.61199951171875,30.229999542236328,29.706000137329102,1.498838928209306
2022-03-11,47.1529655456543,190.3924560546875,30.75,30.048000144958497,1.5173507166960176
2022-03-14,47.3746337890625,193.8961944580078,31.770000457763672,30.268500137329102,1.4738456366452428
2022-03-15,47.516502380371094,199.5196075439453,29.829999923706055,30.3435001373291,1.373944076389273
2022-03-16,48.97949981689453,205.0655517578125,26.670000076293945,30.392000102996825,1.461457669662248
2022-03-17,48.465240478515625,206.59478759765625,25.670000076293945,30.461000061035158,1.3565555643069336
2022-03-18,48.40316390991211,212.0730743408203,23.8700008392334,30.249000072479248,1.231070274215622
2022-03-21,48.131011962890625,210.06951904296875,23.530000686645508,30.038000106811523,1.23550398768012
2022-03-22,48.960853576660156,211.45359802246094,22.940000534057617,29.744500160217285,1.3226897556358064
2022-03-23,47.45286178588867,207.78529357910156,23.56999969482422,29.37200012207031,1.1888320597683573
2022-03-24,47.87224197387695,210.33082580566406,21.670000076293945,28.9395001411438,1.1935491736997437
2022-03-25,48.63070297241211,211.41485595703125,20.809999465942383,28.600500106811523,1.277092934172211
2022-03-28,48.247013092041016,213.6797332763672,19.6299991607666,28.07450008392334,1.1748717618703062
2022-03-29,49.0322380065918,220.79368591308594,18.899999618530273,27.353500080108642,1.1336652953877968
2022-03-30,47.684852600097656,216.7576141357422,19.329999923706055,26.78300008773804,1.0302285717820867
2022-03-31,46.71224594116211,214.64761352539062,20.559999465942383,26.28700008392334,0.9384398922406693
2022-04-01,46.29286575317383,219.09019470214844,19.6299991607666,25.669500064849853,0.7847877057355809
2022-04-04,46.06086730957031,220.4259033203125,18.56999969482422,24.77550001144409,0.7236989132343885
2022-04-05,45.48086166381836,218.82888793945312,21.030000686645508,24.070499992370607,0.6761808458818859
