Date,KDP,GILD,VIX,AvgVIX,zscore
2025-03-12,31.531923294067383,110.26370239257812,24.229999542236328,20.199500131607056,0.6709120750253592
2025-03-13,31.820236206054688,109.64462280273438,24.65999984741211,20.638000106811525,0.775537608483753
2025-03-14,32.28153991699219,108.55364227294922,21.770000457763672,20.97150011062622,0.9409496638759056
2025-03-17,32.52180480957031,109.35240173339844,20.510000228881836,21.25850009918213,1.0541834373570356
2025-03-18,32.28153991699219,107.37498474121094,21.700000762939453,21.576000118255614,0.9175997800857553
2025-03-19,32.16621398925781,104.72543334960938,19.899999618530273,21.807500076293945,0.8183543908873941
2025-03-20,32.12777328491211,103.1279067993164,19.799999237060547,22.014500045776366,0.7711215691120873
2025-03-21,32.243099212646484,104.30657196044922,19.280000686645508,22.06800012588501,0.8412278558781037
2025-03-24,32.531410217285156,103.9753646850586,17.479999542236328,21.99300012588501,0.951555532209166
2025-03-25,32.51219177246094,105.09558868408203,17.149999618530273,21.879000091552733,0.9659561365146586
2025-03-26,32.73323059082031,106.4398422241211,18.329999923706055,21.84050006866455,1.082201690789872
2025-03-27,32.925437927246094,108.28089141845703,18.690000534057617,21.7185001373291,1.1965999898269528
2025-03-28,32.64485168457031,108.89457702636719,21.649999618530273,21.819500160217284,1.0950001993065122
2025-03-31,33.10927200317383,109.1478500366211,22.280000686645508,21.794500160217286,1.2883062477647789
2025-04-01,33.834930419921875,108.39778900146484,21.770000457763672,21.707500171661376,1.567648665674855
2025-04-02,33.99940872192383,108.99198150634766,21.510000228881836,21.68650016784668,1.646103915466697
2025-04-03,34.473506927490234,109.47903442382812,30.020000457763672,21.944000148773192,1.8479649556408613
2025-04-04,32.712581634521484,104.47216033935547,45.310001373291016,23.041000175476075,1.0348491349912683
